question,answer,confidence_score,verbal_confidence
'London Is The Place For Me' which was sung by Lord Kitchener as he disembarked from the 'MV Empire Windrush' in 1951 is what type of song?,calypso,0.7628711355004514,I am likely correct
"As well as gold, silver and platinum, objects made of what other material have to be hallmarked by an Assay Office?",palladium,0.6917649526218331,I think this is correct
When first discovered what name was given to Tasmania?,van dieman s land,0.8091304634811513,I am likely correct
Artiodactyla Suidae is the scientific name for which farm animal?,pig,0.8229100800529723,I am likely correct
Which Nobel-prize winning Russian writer died on August 3rd 2008?,alexander solzhenitsyn,0.6792098570022334,I think this is correct
What was the pre-independence name of Malawi?,nyasaland,0.8302833079433208,I am likely correct
Who was the inventor of the Barbie Doll,ruth handler,0.7882680131954853,I am likely correct
Meryl Streep has won 2 Oscars for Best Actress but for which 1979 film did she win Best Supporting Actress?,kramer vs kramer,0.6992585074549068,I think this is correct
Astana is the capital of which country?,kazakhstan,0.8464034438596625,I am likely correct
Which Roman coin was equivalent in value to four sesterces?,denarius,0.8030588686285981,I am likely correct
What are the topmost 7 vertebrae of the backbone called?,cervical,0.8384864689598213,I am likely correct
Which river forms the eastern section of the border between England and Scotland?,tweed,0.7446079293499178,I think this is correct
‘Back to Bedlam’ was the debut album for which British singer?,james blunt,0.664003001656745,I think this is correct
How many Von Trapp children were there in the Sound of Music?,7,0.7787187909478237,I am likely correct
Arthur Seaton is the hero of which 1958 novel set in Nottingham?,saturday night and sunday morning,0.4944298235117457,I am unsure
In which country does The Girl From Ipanema live,brazil,0.8172119060430306,I am likely correct
Ligustrum is the Latin name for which shrub?,privet,0.8132133155424501,I am likely correct
The documentary about the making of which 1970s groundbreaking film was titled Hearts of Darkness alluding not just to the novel that inspired it but also to it's chaotic production?,apocalypse now,0.53733395669597,I am unsure
Who released an album entitled The Six Wives of Henry VIII?,rick wakeman,0.7725634895046046,I am likely correct
"What mountain system in the USA stretches over 1500 miles south to Alabama, through which pass the Hudson and Mohawk Valleys?",appalachians,0.7592350876785867,I am likely correct
Saloth Sar was the real name of which infamous dictator?,pol pot,0.7899617540371553,I am likely correct
What sea bird has the Latin name Corvus Marinus?,cormorant,0.7807673303652962,I am likely correct
In 1992 Durham joined the County Cricket Championship; which county was the last one to join before Durham?,glamorgan,0.7396093102459905,I think this is correct
In which capital city would you find Charles Bridge and Wenceslas Square?,prague,0.6897270979356387,I think this is correct
"In 1848, Mexico ratified the Treaty of Guadalupe Hidalgo, officially ceding what to the USA?",land,0.862190454057275,I am likely correct
"""Ravel's """"Bolero"""", pop music riffs and (often) suspense music in film soundtracks are examples of what?""",ostinato,0.8428651493004313,I am likely correct
Who played the title role in the TV series 'The Rockford Files'?,james garner,0.658117269627793,I think this is correct
Which British king married Mary of Teck?,george v,0.7741452965942673,I am likely correct
How is the London statue 'The Angel of Christian Charity' more commonly known?,eros,0.6700921919003278,I think this is correct
In which building is Napoleon Bonaparte buried?,les invalides,0.8246992142102901,I am likely correct
What is the name of the agreement under which passport controls have been abolished in 22 EU and 4 non-EU states?,schengen,0.7311719919556762,I think this is correct
Who wrote the books Les Miserables and The Hunchback of Notre-Dame?,victor hugo,0.8654326882069485,I am likely correct
Which island country was the main setting for the James Bond film Dr No ?,jamaica,0.8368272135026535,I am likely correct
"""Who played the part of Hilda Ogden for many years in the TV series, """"Coronation St""""?""",jean alexander,0.7608307823132792,I am likely correct
What is the triangular part of a horse's hoof?,frog,0.8160044748296611,I am likely correct
"""In 1976 or 1977, John Carpenter and Debra Hill began drafting a story titled """"The Babysitter Murders"""", which eventually became what film?""",halloween,0.7584281945785107,I am likely correct
What is the name of the ship featured in the 1957 film The Yangtse Incident?,hms amethyst,0.7326741465762581,I think this is correct
"Name the year; Dunblane massacre, IRA bomb in Manchester city centre, the first cloned mammal, Dolly the sheep, was born?",1996,0.6987710368082037,I think this is correct
"One of only two moons in our soar system larger than Mercury, which is the largest satellite of Saturn?",titan,0.702577410582589,I think this is correct
"Roald Dahl's BFG was a big, friendly what?",giant,0.7834021817580564,I am likely correct
"Which US actor appeared in the films ‘Ironweed’, ‘The Pledge’ and ‘Easy Rider’?",jack nicholson,0.5717600093283911,I am unsure
"In the electromagnetic spectrum, which type of radiation has the longest wavelength? Its main uses are in communication.",radio waves,0.8255767140330679,I am likely correct
What was Michael Jackson's signature dance move?,moonwalk,0.7800891524833509,I am likely correct
"What is the acronym referring to a scale of readiness in the US military, derived from 'defense readiness condition'?",defcon,0.8352568815756013,I am likely correct
Which religion was founded by Guru Nanak in the 16th Century?,sikhism,0.7646150457414956,I am likely correct
Michael J Fox travels back to which year in the Wild West in the 1990 film ‘Back To The Future Part III’?,1885,0.7645039870348684,I am likely correct
"In the culinary world, what word is used for the edible offal of a fowl, typically including the heart, gizzard and liver?",giblets,0.830869998963432,I am likely correct
Which geological period is named after an ancient tribe which once inhabited South Wales?,silurian,0.7396442346836439,I think this is correct
"On today's date in 1908, the first of over 15 million of what automobile was first produced?",model t ford,0.6923837336271453,I think this is correct
Which cup competition was founded by Charles William Alcock in the eighteen seventies,fa cup,0.6725334172123029,I think this is correct
"What is the climate change agreement aimed at stabilizing greenhouse gas levels in the atmosphere, named after the Japanese city in which participating nations agreed its framework in 1997?",kyoto protocol,0.8256136173541828,I am likely correct
Where was the first competition named the FIFA Club World Cup held in 2006?,japan,0.781589900925267,I am likely correct
What is the name of the line separating the numerator and denominator of a fraction if it is written as a diagonal line?,solidus,0.8436910003685183,I am likely correct
Which country produces the most of the world's olive oil?,spain,0.7687438934495893,I am likely correct
What is the name of the heroine in the story of 'Beauty and the Beast'?,belle,0.8450872884938313,I am likely correct
In which year was the Jarrow Crusade march to London?,1936,0.8297735212851819,I am likely correct
"Which car company invented the three point seatbelt system, but refused to patent it, allowing all other car companies to use it free of charge in an effort to increase road safety?",volvo,0.7462405993404032,I think this is correct
"Octavian, who became Augustus, and Lepidus were two of the 'Second Triumvirate' in 43 BC. Who was the third?",mark antony,0.7766852420348549,I am likely correct
Who was declared Model of the Millennium by Vogue editor Anna Wintour?,gisele bundchen,0.6792878064829624,I think this is correct
The flag of the Isle of Man is a triskelion on what colour background?,red,0.8113295801533558,I am likely correct
American rapper Tramar Dillard is better known by what stage name?,flo rida,0.71264457818097,I think this is correct
"Gentoo, Adelie and Macaroni are all species of which bird?",penguin,0.8718246597373727,I am likely correct
"Who was the father of the prophet Muhammad, the founder of Islam?",abdullah,0.7685906312899023,I am likely correct
James Gandolfini plays the sadistic military prison commandant Colonel Winter in which 2001 film starring Robert Redford?,last castle,0.6779204061052185,I think this is correct
The 2010 Winter Olympics will be held where?,vancouver,0.7494412816150268,I think this is correct
The music of which band finally became available for download from iTunes in November 2010?,beatles,0.5958798883013723,I am unsure
"In the UK television series ‘Absolutely Fabulous’, what is Edina’s surname?",monsoon,0.7088403621306639,I think this is correct
In 1929 Edwin Hubble formulated a law in his name which states (among other complexities) that what recede from an observer at a rate proportional to their distance to that observer?,galaxies,0.6741641576322669,I think this is correct
"In which Indian city is Eden Gardens, the second largest test cricket ground in the world?",kolkata,0.8062975891531241,I am likely correct
Which animal completes the name of the stop-motion animated children’s TV series “Raa Raa the Noisy _____”?,lion,0.7142487726400941,I think this is correct
The Battle of Balaclava was in which war?,crimean war,0.8694569561976412,I am likely correct
Who played Hotlips Houlihan in the 1972 film MASH?,sally kellerman,0.6620647667218607,I think this is correct
Who was British Prime Minister at the end of the Second World War?,clement attlee,0.8080309542282706,I am likely correct
What Cantonese mixed bite-size food means literally 'touch the heart'?,dim sum,0.7169617553274943,I think this is correct
Which US athlete won a gold medal for the high jump in the 1968 Summer Olympics?,dick fosbury,0.793996644235824,I am likely correct
"Which Arctic whale has a long, straight, helical tusk extending from its upper left jaw?",narwhal,0.821872898555854,I am likely correct
‘Ball tampering’ is an illegal activity associated with which sport?,cricket,0.8093044350714207,I am likely correct
What is kept in the sump of a motor car engine?,oil,0.8392359556674087,I am likely correct
Why was the 1967 R.A.C. Rally not staged,outbreak of foot and mouth disease,0.7594579900802485,I am likely correct
"Which teeth are the third molars, and are always the last to0 erupt?",wisdom teeth,0.8262111830029236,I am likely correct
"""What genre is the TV series """"Taggart""""?""",detective,0.7313004114088258,I think this is correct
Bran Castle that is located on the border between Transylvania and Wallachia in Romania is marketed as the home of which sinister figure?,bram stoker s dracula,0.7889147982965062,I am likely correct
Which of England's 1966 World Cup winning footballers played for Fulham at the time?,george cohen,0.6038013441119501,I think this is correct
"In October 2010, who sued Steve McQueen's fashion company, Alexander McQueen, and retail giant Saks, for trademark infringement?",hell s angels,0.6748692071079574,I think this is correct
Minyan is a quorum of ten adult males required for public worship in?,judaism,0.7797926513762377,I am likely correct
"Who directed the Noughties films One Day in September, The Last King of Scotland and Touching the Void?",kevin macdonald,0.7845049141095854,I am likely correct
"In 1933, which actress starred in the original 'King Kong' movie?",fay wray,0.7034772168482842,I think this is correct
Which football team play their home games at the Liberty Stadium?,swansea city,0.7599006613479511,I am likely correct
Pok ta Pok started in Mexico - what modern game/sport is it?,basketball,0.710604958632502,I think this is correct
Who won his seventh French Open Tennis Championship in 2012?,rafael nadal,0.8258977923789835,I am likely correct
"What is the name for attacks on Jewish communities, especially those instigated by the authorities?",pogrom,0.6669316180978485,I think this is correct
The willow tree belongs to which genus?,salix,0.8569872397306874,I am likely correct
"The Gateway Arch, aka Gateway to the West, America?s largest man-made monument, is in which city?",st louis mo,0.6036339769891269,I think this is correct
Who was the only boxer to win more heavyweight title fights than Mohammed Ali?,joe louis,0.650314315742877,I think this is correct
"Created in August 1991, ‘info.cern.ch’ was the first ever what?",website,0.7405989294393014,I think this is correct
"""In Charles Dickens' """"Great Expectations"""", who or what was Abel Magwitch?""",convict,0.7797850348876078,I am likely correct
Which village in south-central Scotland became a UNESCO World Heritage Site in 2001?,new lanark,0.649375119230202,I think this is correct
What is the title of the 2009 biopic film directed by Sam Taylor-Wood about the early life of John Lennon,nowhere boy,0.7833988758932555,I am likely correct
What is a ‘mullet’ on a coat of arms?,star,0.7768808096898073,I am likely correct
What element is mixed with Iron to make cast iron?,carbon,0.7869460048481749,I am likely correct
"""Who composed """"Flight of the Valkyries""""?""",richard wagner,0.7090798601664822,I think this is correct
Which famous book features the character of Bob Cratchit?,christmas carol,0.7955082490537666,I am likely correct
What airline had two high-profile plane crashes in 2014?,malaysia airlines,0.5887372979028009,I am unsure
From which country was Fulgencio Batista ousted in 1959?,cuba,0.8491831682645757,I am likely correct
Only two nations have square flags. One is the Vatican City. Name the other?,switzerland,0.8720205024070383,I am likely correct
What gemstone is The Moonstone in the classic novel of that name by Wilkie Collins?,diamond,0.7657397793960892,I am likely correct
"What is the next in this series: St. Devote, Massenet, Casino Square , Mirabeau, Loews ... ?",portier,0.613684728971791,I think this is correct
"""The song """"Sit down, you're rockin' the boat"""" is from which musical?""",guys and dolls,0.7610104241085739,I am likely correct
Matthew Webb swam the English Channel and then drowned swimming where?,niagara falls,0.7270816265440594,I think this is correct
Kelly Slater is an American professional sportsman in what field?,surfing,0.8436927818442291,I am likely correct
Which US President was born Lesley Lynch King Jr?,gerald ford,0.7380551047114338,I think this is correct
What is a group of ferrets called?,business,0.8406465864851543,I am likely correct
What name is given to a figure of speech by means of which contradictory terms are combined?,oxymoron,0.6562741480846732,I think this is correct
Who played the tenth Doctor?,david tennant,0.81678147965594,I am likely correct
Who plays the title character in the 2003 film Johnny English?,rowan atkinson,0.7362655397524126,I think this is correct
"First flown on the 27th July 1972, who built the F15 Eagle fighter?",mcdonnell douglas,0.8146091042197158,I am likely correct
Which boxer relinquished his world welterweight title after defeating Jake La Motta in 1951?,sugar ray robinson,0.7398727765887746,I think this is correct
In 'Scarface' which character was played by Al Pacino?,tony montana,0.7863059421436753,I am likely correct
In which town or city were most of the Bowie knives made,sheffield,0.7631910106297671,I am likely correct
"Which musical instruction or notation indicates a piece should be played with a tempo having slow movement; restful, at ease?",adagio,0.7175114548264669,I think this is correct
"In Greek mythology, what was the name of Apollo's twin sister?",artemis,0.7275859403641888,I think this is correct
What is the 'Pritzker Prize' awarded for?,architecture,0.841911036671699,I am likely correct
What was the name of Ian McEwan's Booker Prize winning novel of 1998?,amsterdam,0.719315592861699,I think this is correct
Where did the Shinning Path terrorists operate?,peru,0.74347772744678,I think this is correct
"Whose official country residence is Dorneywood, Buckinghamshire?",chancellor of exchequer,0.7197699795279382,I think this is correct
"An American aided coup in Chile in 1973, deposed which President?",salvador allende,0.7087028002908797,I think this is correct
What is the name given to a sculpted female figure serving as an architectural support taking the place of a column or a pillar?,caryatid,0.7291214061584143,I think this is correct
American Callan Pinckney's eponymously named system became a best-selling (1980s-2000s) book/video franchise in what genre?,fitness,0.5748013094221415,I am unsure
Who played Beverley Hills hairdresser George Roundy in the 1975 film ‘Shampoo’?,warren beatty,0.7456266762868513,I think this is correct
What is the name of the fictional club in the James Bond novel ‘Moonraker’?,blades club,0.732128424077521,I think this is correct
"""Who was the author of """"Around The World In 80 Days"""" and """"20,000 Leagues Under The Sea""""?""",jules verne,0.8621362524575817,I am likely correct
"Between 1838 and 1839, against which country did France fight the so-called Pastry War?",mexico,0.7459852322016695,I think this is correct
What type of animal is a dik-dik?,antelope,0.8211716101998224,I am likely correct
"Which 2010 3D fantasy film, starring Sam Worthington and Liam Neeson, is loosely based on the Greek myth of 'Perseus'?",clash of titans,0.770203853598011,I am likely correct
Who wrote the 20th century verse play Murder in the Cathedral?,t s eliot,0.7688666258101353,I am likely correct
How many legs (including arms or pincers according to certain definitions) does a crab have?,10,0.7771665731435482,I am likely correct
"The gravesite of what American writer, buried in Baltimore, is mysteriously visited every January 19th, to receive a toast of cognac and 3 roses?",edgar allen poe,0.5464105065586229,I am unsure
"What comes next in this sequence: Microwave, Infrared, Visible Light, …",ultraviolet,0.7077449121333417,I think this is correct
Who wrote 'The Legend Of Sleepy Hollow'?,washington irving,0.8501101685274975,I am likely correct
How was President Kennedy assassinated?,shot,0.8675295894091705,I am likely correct
How many squares does a Rubik’s Cube have on each side?,9,0.8313893538563768,I am likely correct
"What name is given to the gap between the A and B rings of Saturn, after the Italian astronomer who first discovered it in 1675?",cassini division,0.8122741311264362,I am likely correct
What actor has played James Bond in the most movies?,roger moore,0.8248275281372746,I am likely correct
"In humans, the medical condition prepatellar bursitis affects which part of the body?",knee,0.871539138967192,I am likely correct
"In 1973, which Chicago building became the tallest in the world?",sears tower willis tower,0.7408080712779315,I think this is correct
England and Surrey cricketing twins Alec and Eric had what surname,bedser,0.46831595740680204,I am unsure
Ereuthophobia is the irrational fear of which colour?,red,0.8073474479335887,I am likely correct
‘The Night of the Long Knives’ refers to which leader eliminating many of his political enemies?,adolph hitler,0.8067791258203894,I am likely correct
"""Written and first recorded in 1937, """"One O'Clock Jump"""" became the theme tune of which orchestra?""",count basie orchestra,0.7383949977883972,I think this is correct
Canberra is the capital of which country?,australia,0.8435076034011969,I am likely correct
The technical term abecedarian refers to what form of organization?,alphabetical,0.8016824047684078,I am likely correct
What is the largest city in Turkey?,istanbul,0.8186827537007436,I am likely correct
"Which US TV series of the 1960's starring Ray Walston as 'Uncle Martin' and Bill Bixby, was remade in 1999 as a film starring Christopher Lloyd and Jeff Daniels?",my favorite martian,0.5760281841345809,I am unsure
In the Sherlock Holmes stories who was Moriarty’s second in command?,sebastian moran,0.6920810249193551,I think this is correct
"Zirconium, hafnium and rutherfordium are elements in the same group in the periodic table of elements, and transition metals; what is the fourth member of this group?",titanium,0.6559782330624792,I think this is correct
Which group had a hit in the 1980s with 'Everybody Wants To Rule The World'?,tears for fears,0.6167236336079371,I think this is correct
The 1932 film ‘The Mask of Fu Manchu’ revolves around Fu Manchu’s quest for the sword and mask of which historical figure?,genghis khan,0.745259730266805,I think this is correct
"Luzon, Visayas and Mindanao form the three major island groups of which country?",philippines,0.8448833732532149,I am likely correct
"Who directed the 1949 film, 'The Third Man'?",carol reed,0.824805137428821,I am likely correct
Which Alfred Hitchcock film reaches its climax on Mount Rushmore?,north by northwest,0.7263372676879959,I think this is correct
After Harold McMillan who was Britain's next Prime Minister?,sir alec douglas home,0.7643291240542534,I am likely correct
What politically incorrect phrase was used to describe boxer Jess Willard when he fought Jack Johnson in 1915?,great white hope,0.695484953367034,I think this is correct
Who was king of France at the time of the French Revolution?,louis xvi,0.7074083569917293,I think this is correct
Where in Europe is the Attila Line a major divide?,cyprus,0.7408681054837383,I think this is correct
Antananarivo is the capital of which country?,madagascar,0.8351516260281998,I am likely correct
What six letter word is used to describe the soft skin that covers a deer's antlers as they develop ?,velvet,0.8215549772616769,I am likely correct
"Discovery, Gillyflower and Rome Beauty are types of which fruit",apple,0.6707640308483995,I think this is correct
An enclave nation is (What?) by another nation?,surrounded,0.8225115639412323,I am likely correct
Which English mechanical and civil engineer who died in 1859 was responsible for engineering the Great Western Railway and designing the Clifton Suspension Bridge in Bristol ?,isambard kingdom brunel,0.7498760040277419,I think this is correct
Which 1983 film starring Shirley MacLaine and Debra Winger won 5 Oscars (Academy Awards)?,terms of endearment,0.7515726747619076,I am likely correct
In the Bible who was David's father?,jesse,0.8106105860998709,I am likely correct
Whose last words were Et Tu Brute according to Shakespeare?,julius ceasar,0.8223274019091603,I am likely correct
In 2015 Edgar Lungu became prime minister of?,zambia,0.8116720265503331,I am likely correct
Who was the seventh president of the United States?,andrew jackson,0.7833418803537953,I am likely correct
In which film did Johnny Depp play a policeman called Ichabod Crane?,sleepy hollow,0.6363333641901674,I think this is correct
Where certain religions divide the notion of heaven into parts there are generally?,seven,0.7312799982188273,I think this is correct
"The daughter of the extravagant baronet 'Sir Walter Eliot', 'Anne Eliot is the central character in which of Jane Austen's novels?",persuasion,0.8052568393144244,I am likely correct
Who famously raised wages to $5/day so that his workers could afford the product they were producing?,henry ford,0.5546083434144724,I am unsure
The melody for which famous song was written by sisters and school teachers Patty and Mildred Hill in Kentucky in 1893?,happy birthday,0.574182737954841,I am unsure
"What year were all these comedians born: Harry Enfield, Eddie Murphy and Rory Bremner?",1961,0.6501987649896491,I think this is correct
"The six series of which sitcom featuring Richard O'Sullivan, Paula Wilcox and Sally Thomsett were first broadcast in the 1970s?",man about house,0.5706513229420391,I am unsure
What colour jumper does fictional character Rupert the Bear wear?,red,0.7753367505766092,I am likely correct
"What is the common word for the monosaccharide substance found in certain fruit, flower nectar and honey, with the chemical formula C6H12O6?",fructose,0.8353195857789459,I am likely correct
What is the principal language of Bulgaria?,bulgarian,0.849286702527075,I am likely correct
Lysergic Acid Diethylamide is better known by what abbreviated name?,lsd,0.7476061712915121,I think this is correct
In which TV 'quiz' show was the consolation prize a chequebook and pen?,blankety blank,0.743082934849613,I think this is correct
What was the name of the character played by Paul Newman in the film The Sting,henry gondorf,0.7287551113662796,I think this is correct
Which number Beethoven symphony is known as ‘The Pastoral’?,sixth,0.8500738161808137,I am likely correct
What is the principal charity for single parent families in the UK?,gingerbread,0.7273746173254506,I think this is correct
The sweet red wine 'Commandaria' is produced on which island?,cyprus,0.857997916148982,I am likely correct
"In which religion is the temple, or place of worship, known as the gurdwara?",sikhism,0.8218666132404122,I am likely correct
What cocktail is made with advocaat and lemonade?,snowball,0.7911686574582939,I am likely correct
‘Be the best’ is the official motto of which of the British armed forces?,army,0.7579580468101239,I am likely correct
"Name the ingredients that make up that classic American favorite, the Big Mac",two all beef patties special sauce lettuce cheese pickles onions on sesame seed bun,0.7974761511238103,I am likely correct
"The Black Hawk War was for possession of lands east of the Mississippi. In which modern day state was the first confrontation, at Stillman's Run, on 14 May 1832, which resulted in a victory for Chief Black Hawk's Sauk and Fox warriors over the local militiamen commanded by Major Isaiah Stillman?",illinois,0.8105063119412085,I am likely correct
"Bedrock is the home city of which eponymous 1960s cartoon show/family, the most successful adult TV franchise for three decades prior to The Simpsons?",flintstones,0.7377482271754682,I think this is correct
Which rugby league team is known as the Rhinos?,leeds,0.818401952431091,I am likely correct
What is the nickname of baseball star Jimmie Foxx?,double x,0.8168833901378543,I am likely correct
"Cayenne, after which the spicy condiment is named, is a city in which country?",french guiana,0.8163863078003408,I am likely correct
"Michael, John, Steven and Susan are the children of which former US President?",gerald ford,0.6955076546258683,I think this is correct
Where exactly is the tallest habitable building located in the UK? It is 50 stories high with a height of 235 metres (771 feet) and was completed in 1991?,canary wharf,0.8589268645653326,I am likely correct
What was American footballer William Perry's nickname?,fridge,0.6629638465179836,I think this is correct
"Which US author wrote ‘The Naked and the Dead’, based on his military service in World War II?",norman mailer,0.683015166304745,I think this is correct
"""Who devised the science-fiction law that states """"Any sufficiently advanced technology is indistinguishable from magic""""?""",arthur c clarke,0.7281914442446736,I think this is correct
"According to a short story by Washington Irving (1819), who escaped his nagging wife by wandering into New York's Catskill Mountains, fell asleep, and returned to his village, where he found that 20 years had passed?",rip van winkle,0.5270254227264815,I am unsure
In what 80s arcade game were you armed with a lance and mounted upon an flying ostrich?,joust,0.7188525357848513,I think this is correct
In which part of the human body would you find the Sphenoid bone?,skull,0.8272815770983241,I am likely correct
What was the Troggs most famous hit?,wild thing,0.8498546484024981,I am likely correct
"""Musically speaking, what do the words """"a cappella"""" signify?""",without musical accompaniment,0.8257872708545647,I am likely correct
"Terry Scott starred as middle-aged, suburban husband, Terry Fletcher, in which television comedy series?",happy ever after,0.7739839697855785,I am likely correct
Ardbeg is whisky distillery on which Scottish island?,islay,0.8467881427863851,I am likely correct
The white pinwheel shaped Tiare is the national flower of which South Pacific island group?,french polynesia,0.7800346374820637,I am likely correct
"What name is given to the lowest commissioned officer in a cavalry regiment, such as Prince Harry?",cornet,0.8082493361588241,I am likely correct
The Syrah grape variety makes wine that is?,red,0.817186219434362,I am likely correct
In which body of water are the Mascarene Islands?,indian ocean,0.8331024752645496,I am likely correct
The Collegiate Church of St Peter in London is more popularly known by what name?,westminster abbey,0.7784553015040145,I am likely correct
"""The cruise liner """"Costa Concordia"""" sank in the Tyrhenian sea in January 2012 against the rocks of the coast of what island?""",giglio,0.8301981357565442,I am likely correct
Which fictional girls' boarding school was created by the cartoonist Ronald Searle,st trinians,0.7280820267346345,I think this is correct
Inspector Bucket is a character in which novel by Charles Dickens?,bleak house,0.8035750068206305,I am likely correct
What large flightless bird found in Mauritius by the Portuguese is believed to have died out in 1681?,dodo,0.6983868177150604,I think this is correct
The ashes of author Alfred Wainwright were scattered on the summit of which Lake District fell?,haystacks,0.7163452969821384,I think this is correct
If you had two eight enders in one bonspiel what are you playing,curling,0.7023041432046221,I think this is correct
Kylie Minogue played Charlene Robinson in what soap opera?,neighbours,0.8237428885743797,I am likely correct
Which comedian was named outstanding newcomer at the 2009 London Evening Standard theatre awards?,lenny henry,0.6788134824517797,I think this is correct
"""Who sang the theme tune to the James Bond film """"Die Another Day""""?""",madonna,0.7273505983822045,I think this is correct
Where did the space probe New Horizons launched by NASA in 2006 aim to investigate?,pluto and kuiper belt,0.8230591440679088,I am likely correct
"Who composed the music for ‘Billy Elliot, the Musical’?",sir elton john,0.7397836370501049,I think this is correct
"Which serial killer is the subject of the films A Study In Terror, Murder By Decree and From Hell?",jack ripper,0.7239810222123484,I think this is correct
Highclere Castle in Hampshire is the filming location for which current ITV1 series?,downton abbey,0.8225570200245608,I am likely correct
The name of the city of Firenze in Italy is usually anglicised to what?,florence,0.7810465748824699,I am likely correct
What name links an American singer and a Nottinghamshire and England cricketer?,james taylor,0.5766653188425787,I am unsure
What cereal is kid-tested and mother-approved?,kix,0.7016724392804775,I think this is correct
Which English king was married to Catherine of Braganza from 1662 to 1685?,charles ii,0.8315475501637527,I am likely correct
In which British city is the Jewry Wall Museum?,leicester,0.8085998001296475,I am likely correct
In which city were the 1984 Summer Olympics held?,los angeles,0.8075808861534733,I am likely correct
The announcement came in November 1978 that which member of the 'Royal Family' was to join the armed forces?,prince andrew,0.6926552419539838,I think this is correct
"Of all the rugby teams to have participated in the 2008- 2009 Guinness Premiership, which team is furthest west?",bristol,0.6009923917817765,I think this is correct
In the Christian calendar what is the first day of Holy Week,palm sunday,0.8527105976705223,I am likely correct
Which character was played by Linda Thorson in The Avengers?,tara king,0.6011996657087342,I think this is correct
The Battle of Ghuznee in 1839 took place between the armies of Great Britain and which other country?,afghanistan,0.804731722104495,I am likely correct
In which English county was Henry 1st born?,yorkshire,0.7694444484270154,I am likely correct
What play was President Lincoln watching the night he was assassinated in 1865?,our american cousin,0.8368398145649886,I am likely correct
What is the real name of 'Buster Bloodvessel' lead singer of pop group 'Bad Manners'?,douglas trendle,0.7785245595531741,I am likely correct
Three Liverpool players were in the 1966 England World Cup winning squad. Roger Hunt and Ian Callaghan were two – who was the third?,gerry byrne,0.745481864796386,I think this is correct
What country did the Reagan administration illegally sell arms to?,iran,0.7354288222344135,I think this is correct
The International Bureau of Weights and Measures is based in which European country?,france,0.8500866496115649,I am likely correct
"""What 1998 film diected by Peter Weir , was advertised with the tag line """"On The Air, Unaware""""?""",truman show,0.6101901134715587,I think this is correct
Sukhoi and Tupolev are aircraft manufacturers of what nation?,russia,0.8544363731674872,I am likely correct
"According to the Bible, what was Eve made from?",adam s rib,0.8169698624420759,I am likely correct
The Colorado beetle attacks what crop?,potato,0.79070755423001,I am likely correct
Marjorie Courtenay-Latimer discovered which rare fish in 1938?,coelocanth,0.6547906353164848,I think this is correct
What type of beverage does a barista prepare and serve ?,coffee,0.8274491049977224,I am likely correct
"According to the Bible, who was the only apostle to witness the crucifixion of Jesus?",john,0.759912293552609,I am likely correct
As whom is Paul David Hewson better known?,bono,0.7038445926797218,I think this is correct
What is the name for the point in the lunar orbit when the moon is nearest to the earth?,perigee,0.8059429353017545,I am likely correct
In which three years did Red Rum win the Grand National?,1973 1974 1977,0.8107592734974577,I am likely correct
Which London underground line provides a regular service to all Heathrow terminals?,piccadilly,0.7660313865756249,I am likely correct
"What is the only county in the USA to border 5 counties from 5 different states : Baca County, Colorado; Morton County, Kansas; Texas County, Oklahoma; Dallam County, Texas; Union County, New Mexico ?",cimarron county,0.8573548588557035,I am likely correct
In which country do the football teams 'Helsingborgs' and 'GIF Sundsvall' play?,sweden,0.8538401186471044,I am likely correct
Caroline of Brunswick was the queen consort of which British King?,george iv,0.7710377975048359,I am likely correct
"""Complete the name of the group for whom Young Girl was a Number One single in 1968 – """"Gary ???? and the Union Gap"""".""",puckett,0.6987312178099693,I think this is correct
"Between 1987 and 2006, Ratu Sir Kamisese Mara, Commodore Frank Bainimarama, Mahendra Chaudhry, Laisenia Qarase, Lieutenant Colonel Sitiveni Rabuka, George Speight and Ratu Josefa Iloilo were involved in the politics of which country?",fiji,0.656603095786959,I think this is correct
At which castle was Mary Queen of Scots beheaded?,fotheringhay,0.8657433467350721,I am likely correct
Which city is sited on the Absheron Peninsula which juts into the Caspian Sea?,baku azerbaijan,0.8315045152623631,I am likely correct
Who was the Norse god of mischief?,loki,0.7472982342197712,I think this is correct
Which writer created the detective Charlie Chan?,earl derr biggers,0.6952904882745472,I think this is correct
Name the English war artist who painted 'Totes Meer' and 'Battle of Britain'.,paul nash,0.7285895630974165,I think this is correct
"On July 4,1817, construction began on what canal, linking the Great Lakes to the Hudson River, and ultimately, the Atlantic ocean?",erie canal,0.7770404729110095,I am likely correct
What name is given to any part of a circle that is bounded by two radii and an arc of the circumference?,sector,0.679062549190862,I think this is correct
"In 1657, who turned down the opportunity to become King of England?",oliver cromwell,0.6364234216072276,I think this is correct
"Named from the Gaelic for elbow, what is the name of the Irish bagpipes played by squeezing air with the arm?",uillean pipes,0.7632902652255986,I am likely correct
Name the earliest (post-gamete) developmental stage of the human embryo?,zygote,0.8142206249856775,I am likely correct
Of which sculptor was it said on his gravestone to be a loss to the Cafe Royal?,jacob epstein,0.5039966959151179,I am unsure
"According to the rules of golf, what is the maximum number of golf clubs that a player is permitted to carry in his bag?",14,0.886104269956265,I am likely correct
"In medicine, algology is the study of what?",pain,0.8193052228988731,I am likely correct
